COUNT(I.INT_SEQ_NO),SUM(I.INT_PAYABLE_AMT),INT_SUM_INSURED,INT_DATE_LOSS,INT_PERIOD_TO,PAY_CAT_DESC,ANNUAL_TOTAL_PREMIUM,CUS_INDV_TITLE,blackList_status
1,8500.0,6300000,16-NOV-18,19-JUN-19,60 DAY CREDIT,90075.65,MISS,1
1,10500.0,6300000,22-MAR-18,19-JUN-18,60 DAY CREDIT,94786.71,MISS,1
1,10500.0,6300000,22-MAR-18,19-JUN-18,60 DAY CREDIT,93141.31,MISS,1
1,10000.0,6300000,21-MAR-18,19-JUN-18,60 DAY CREDIT,90075.65,MISS,1
1,31500.0,6300000,11-APR-18,19-JUN-18,60 DAY CREDIT,82706.59,MISS,1
1,16000.0,6300000,18-SEP-17,19-JUN-18,60 DAY CREDIT,94786.71,MISS,1
1,16000.0,6300000,18-SEP-17,19-JUN-18,60 DAY CREDIT,93141.31,MISS,1
1,22050.0,6300000,20-JUN-19,19-JUN-20,60 DAY CREDIT,90075.65,MISS,1
1,54950.0,2050000,04-MAR-19,02-JUL-19,DIRECT,57500.51,MR,1
1,,2050000,11-JUN-19,02-JUL-19,DIRECT,82961.22,MR,1
1,,2050000,11-JUN-19,02-JUL-19,60 DAY CREDIT,45093.03,MR,1
1,8100.0,3400000,25-JUN-17,29-MAY-18,DIRECT,68819.61,MR,1
1,19015.0,3400000,30-APR-18,29-MAY-18,DIRECT,68174.21,MR,1
2,,3400000,01-MAR-20,29-MAY-20,DIRECT,63489.52,MR,1
1,,3400000,26-FEB-18,29-MAY-18,DIRECT,68819.61,MR,1
1,,3400000,26-FEB-18,29-MAY-18,60 DAY CREDIT,64076.34,MR,1
1,11000.0,3400000,06-JUL-19,29-MAY-20,DIRECT,68174.21,MR,1
1,13500.0,3500000,19-MAY-23,27-MAY-23,60 DAY CREDIT,62547.63,MR,1
1,10000.0,3500000,19-NOV-22,27-MAY-23,60 DAY CREDIT,68368.35,MR,1
1,23737.5,4100000,16-FEB-18,22-MAY-18,DIRECT,73340.63,MR,1
2,107480.0,595000,22-JUL-20,13-JUN-21,60 DAY CREDIT,13687.33,MR,1
2,107480.0,595000,22-JUL-20,13-JUN-21,60 DAY CREDIT,11454.66,MR,1
2,261720.0,595000,23-OCT-19,13-JUN-20,60 DAY CREDIT,11621.08,MR,1
2,273080.0,2600000,17-OCT-17,15-JUN-18,DIRECT,43336.98,MR,1
1,108262.5,2600000,15-APR-19,15-JUN-19,DIRECT,39885.43,MR,1
1,73862.5,2600000,03-MAR-19,15-JUN-19,60 DAY CREDIT,43983.57,MR,1
2,147725.0,2600000,03-MAR-19,15-JUN-19,DIRECT,43336.98,MR,1
2,214000.0,2600000,29-MAY-19,15-JUN-19,60 DAY CREDIT,43924.79,MR,1
1,20800.0,1800000,03-SEP-18,12-MAY-19,60 DAY CREDIT,62558.92,MR,1
1,,1800000,13-FEB-18,12-MAY-18,DIRECT,60912.34,MR,1
2,81600.0,1800000,18-FEB-21,12-MAY-21,60 DAY CREDIT,57748.57,MR,1
4,409200.0,5400000,29-JUN-17,04-MAY-18,60 DAY CREDIT,134911.31,MR,1
2,70000.0,5400000,21-MAR-19,04-MAY-19,60 DAY CREDIT,128366.6,MR,1
2,70000.0,5400000,21-MAR-19,04-MAY-19,DIRECT,134324.49,MR,1
4,140000.0,5400000,21-MAR-19,04-MAY-19,60 DAY CREDIT,134911.31,MR,1
2,,5400000,12-JUL-18,04-MAY-19,60 DAY CREDIT,128366.6,MR,1
2,55000.0,12500000,31-JUL-25,21-JUL-26,60 DAY CREDIT,141188.71,MR,1
2,827400.0,3000000,24-FEB-18,08-MAY-18,DIRECT,63233.05,MR,1
2,64000.0,3060000,12-JAN-18,23-MAY-18,60 DAY CREDIT,62142.64,MRS,1
2,1507200.0,3060000,23-FEB-20,23-MAY-20,DIRECT,61788.19,MRS,1
4,,2500000,28-JUL-20,23-MAY-21,DIRECT,49974.58,MRS,1
2,1829800.0,4500000,10-MAY-21,08-MAR-22,60 DAY CREDIT,80657.74,MRS,1
2,21700.0,8300000,14-NOV-24,28-MAR-25,60 DAY CREDIT,103436.5,MRS,1
2,108000.0,4000000,17-NOV-21,14-SEP-22,DIRECT,72161.77,MR,1
1,54000.0,4000000,17-NOV-21,14-SEP-22,60 DAY CREDIT,59995.51,MR,1
1,147850.0,4000000,09-DEC-21,14-SEP-22,DIRECT,47760.56,MR,1
1,8500.0,4000000,26-OCT-21,14-SEP-22,DIRECT,58914.43,MR,1
1,36000.0,4500000,22-NOV-22,14-SEP-23,DIRECT,47760.56,MR,1
1,36000.0,4500000,22-NOV-22,14-SEP-23,60 DAY CREDIT,71508.88,MR,1
1,36000.0,4500000,22-NOV-22,14-SEP-23,60 DAY CREDIT,59995.51,MR,1
1,,4500000,01-JUL-24,14-SEP-24,60 DAY CREDIT,75129.85,MR,1
1,,4500000,01-JUL-24,14-SEP-24,60 DAY CREDIT,71508.88,MR,1
1,84223.59,14300000,08-MAY-24,20-DEC-24,60 DAY CREDIT,151201.5,MR,1
1,,4500000,22-MAY-24,14-SEP-24,DIRECT,58914.43,MR,1
1,,4500000,22-MAY-24,14-SEP-24,60 DAY CREDIT,71508.88,MR,1
1,51850.0,2850000,27-APR-19,19-JUN-19,60 DAY CREDIT,55119.65,MR,1
2,12500.0,2850000,10-APR-19,19-JUN-19,60 DAY CREDIT,59302.72,MR,1
1,16200.0,2850000,28-FEB-19,19-JUN-19,60 DAY CREDIT,59361.48,MR,1
2,15000.0,2850000,26-DEC-19,19-JUN-20,60 DAY CREDIT,59302.72,MR,1
1,21700.0,2850000,27-AUG-18,19-JUN-19,60 DAY CREDIT,55119.65,MR,1
1,21700.0,2850000,27-AUG-18,19-JUN-19,60 DAY CREDIT,59361.48,MR,1
1,36600.0,4000000,24-MAR-19,30-JUN-19,60 DAY CREDIT,75060.33,MR,1
1,64300.0,4000000,21-AUG-18,30-JUN-19,60 DAY CREDIT,78416.66,MR,1
1,93500.0,4000000,26-MAY-19,30-JUN-19,DIRECT,76771.25,MR,1
1,93500.0,4000000,26-MAY-19,30-JUN-19,60 DAY CREDIT,76771.25,MR,1
1,40000.0,3000000,09-SEP-18,13-JUL-19,60 DAY CREDIT,51317.27,MR,1
1,24000.0,5200000,09-APR-18,21-JUL-18,60 DAY CREDIT,128789.81,MR,1
1,24000.0,5200000,09-APR-18,21-JUL-18,60 DAY CREDIT,126615.17,MR,1
1,12800.0,3250000,15-APR-18,23-JUN-18,60 DAY CREDIT,106531.99,MR,1
1,,5000000,24-AUG-17,21-JUL-18,60 DAY CREDIT,128789.81,MR,1
1,,5000000,24-AUG-17,21-JUL-18,DIRECT,123670.38,MR,1
1,41250.0,5200000,05-MAR-18,21-JUL-18,60 DAY CREDIT,128789.81,MR,1
1,331484.0,4000000,04-JUN-19,21-JUL-19,DIRECT,126615.17,MR,1
1,473350.0,3200000,04-APR-19,21-JUN-19,DIRECT,52410.29,MR,1
1,75800.0,3200000,25-AUG-19,21-JUN-20,60 DAY CREDIT,70194.62,MR,1
1,75800.0,3200000,25-AUG-19,21-JUN-20,DIRECT,57264.11,MR,1
1,75800.0,3200000,25-AUG-19,21-JUN-20,60 DAY CREDIT,52880.39,MR,1
3,1319250.0,6800000,05-JUN-18,02-JUL-18,DIRECT,129560.36,MR,1
3,1935000.0,6800000,16-DEC-18,02-JUL-19,60 DAY CREDIT,145784.71,MR,1
1,44477.85,11500000,11-AUG-17,28-JUN-18,60 DAY CREDIT,141577.29,MR,1
1,42750.0,3000000,28-JAN-18,29-JUN-18,60 DAY CREDIT,49601.56,MR,1
2,92900.0,2880000,13-NOV-20,11-JUL-21,60 DAY CREDIT,44874.0,MRS,1
2,28845.0,2880000,05-OCT-20,11-JUL-21,60 DAY CREDIT,44874.0,MRS,1
2,38000.0,2400000,06-SEP-20,03-JUL-21,DIRECT,40867.73,MRS,1
2,98225.0,2400000,23-AUG-20,03-JUL-21,60 DAY CREDIT,39951.97,MRS,1
2,,2880000,09-JUN-22,11-JUL-22,60 DAY CREDIT,39931.42,MRS,1
2,,2880000,09-JUN-22,11-JUL-22,60 DAY CREDIT,37705.51,MRS,1
2,,2400000,13-OCT-21,03-JUL-22,60 DAY CREDIT,47033.18,MRS,1
2,27260.0,2400000,04-JUL-21,03-JUL-22,60 DAY CREDIT,39951.97,MRS,1
2,,2400000,02-MAR-22,03-JUL-22,60 DAY CREDIT,39951.97,MRS,1
2,,2880000,13-MAY-21,11-JUL-21,DIRECT,41572.65,MRS,1
2,,2880000,13-MAY-21,11-JUL-21,60 DAY CREDIT,37705.51,MRS,1
2,403520.0,2400000,23-NOV-22,03-JUL-23,DIRECT,40867.73,MRS,1
1,58450.0,4400000,15-JUN-18,11-AUG-18,60 DAY CREDIT,76255.27,MR,1
1,37500.0,3600000,07-MAY-19,13-AUG-19,60 DAY CREDIT,47214.62,MR,1
1,36700.0,2800000,09-JUL-20,15-AUG-20,60 DAY CREDIT,49112.45,MR,1
1,46650.0,2800000,24-AUG-19,15-AUG-20,60 DAY CREDIT,49112.45,MR,1
1,,3500000,12-DEC-21,15-AUG-22,60 DAY CREDIT,62712.37,MR,1
1,13600.0,3600000,14-JUN-19,13-AUG-19,60 DAY CREDIT,56391.25,MR,1
1,13600.0,3600000,14-JUN-19,13-AUG-19,60 DAY CREDIT,62712.37,MR,1
2,68020.0,3650000,22-DEC-17,01-AUG-18,DIRECT,70436.9,MRS,1
2,15000.0,3650000,19-NOV-17,01-AUG-18,60 DAY CREDIT,71024.71,MRS,1
2,310000.0,3650000,06-APR-18,01-AUG-18,60 DAY CREDIT,71024.71,MRS,1
2,,9000000,27-MAY-23,19-JUL-23,60 DAY CREDIT,87810.12,MRS,1
1,,825000,11-FEB-19,14-AUG-19,60 DAY CREDIT,19797.17,MR,1
2,,1200000,27-AUG-24,06-AUG-25,DIRECT,15853.69,MR,1
2,49800.0,2200000,05-JAN-18,21-AUG-18,60 DAY CREDIT,68621.53,MR,1
2,49800.0,2200000,05-JAN-18,21-AUG-18,60 DAY CREDIT,73069.26,MR,1
2,36400.0,2650000,05-NOV-19,21-AUG-20,60 DAY CREDIT,98760.36,MR,1
2,36400.0,2650000,05-NOV-19,21-AUG-20,60 DAY CREDIT,68621.53,MR,1
2,166000.0,2650000,30-OCT-19,21-AUG-20,60 DAY CREDIT,82179.07,MR,1
2,166000.0,2650000,30-OCT-19,21-AUG-20,DIRECT,65236.37,MR,1
1,30350.0,3800000,25-OCT-17,16-SEP-18,DIRECT,120218.76,MR,1
1,30350.0,3800000,25-OCT-17,16-SEP-18,60 DAY CREDIT,133795.63,MR,1
1,56000.0,3500000,16-FEB-19,28-JAN-20,DIRECT,112663.34,MR,1
1,113800.0,3800000,19-DEC-19,16-SEP-20,60 DAY CREDIT,111791.34,MR,1
1,939000.0,3500000,16-OCT-19,28-JAN-20,DIRECT,112663.34,MR,1
1,,3800000,09-SEP-19,16-SEP-19,DIRECT,120218.76,MR,1
2,12000.0,4000000,08-JUL-18,09-AUG-18,60 DAY CREDIT,49925.34,MISS,1
2,,4000000,05-OCT-19,09-AUG-20,60 DAY CREDIT,50453.48,MISS,1
2,266300.0,4000000,02-NOV-19,09-AUG-20,DIRECT,49161.12,MISS,1
2,23000.0,4000000,10-OCT-19,09-AUG-20,DIRECT,49278.84,MISS,1
2,23000.0,4000000,10-OCT-19,09-AUG-20,DIRECT,49161.12,MISS,1
2,23000.0,4000000,13-SEP-19,09-AUG-20,60 DAY CREDIT,49748.94,MISS,1
2,22300.0,4000000,08-JUL-19,09-AUG-19,60 DAY CREDIT,49925.34,MISS,1
1,72054.0,239500,27-FEB-19,29-JUN-19,DIRECT,11367.78,MR,1
1,113050.0,5000000,15-FEB-18,27-SEP-18,60 DAY CREDIT,133786.95,MR,1
6,49800.0,5600000,07-FEB-19,28-SEP-19,60 DAY CREDIT,127294.4,MS.,1
6,470100.0,6200000,04-MAR-21,08-AUG-21,DIRECT,121001.52,MS.,1
6,,6200000,27-AUG-19,08-AUG-20,60 DAY CREDIT,132516.72,MS.,1
6,,10000000,15-DEC-21,31-MAY-22,60 DAY CREDIT,211577.8,MS.,1
6,1932600.0,7000000,30-JUN-19,22-NOV-19,60 DAY CREDIT,162251.23,MS.,1
6,,9800000,26-MAY-23,22-NOV-23,60 DAY CREDIT,114011.05,MS.,1
6,,9800000,26-MAY-23,22-NOV-23,DIRECT,92993.39,MS.,1
6,495300.0,9800000,05-DEC-22,22-NOV-23,DIRECT,92993.39,MS.,1
1,222550.0,12900000,29-APR-18,19-SEP-18,60 DAY CREDIT,157869.61,MR,1
1,48072.4,2800000,15-FEB-19,05-SEP-19,60 DAY CREDIT,41125.56,MR,1
1,,2800000,01-OCT-18,05-SEP-19,60 DAY CREDIT,31408.5,MR,1
1,19725.0,2800000,05-MAR-20,05-SEP-20,60 DAY CREDIT,30498.55,MR,1
1,9900.0,2800000,06-DEC-19,05-SEP-20,60 DAY CREDIT,41125.56,MR,1
2,19800.0,2800000,06-DEC-19,05-SEP-20,DIRECT,37255.2,MR,1
1,13000.0,2800000,01-AUG-20,05-SEP-20,60 DAY CREDIT,45417.43,MR,1
1,53800.0,6000000,07-MAY-24,04-APR-25,DIRECT,59893.09,MR,1
1,79100.0,4000000,13-DEC-24,07-OCT-25,DIRECT,45253.28,MR,1
1,965297.5,4000000,31-MAY-25,07-OCT-25,DIRECT,45253.28,MR,1
1,46755.0,1500000,28-JAN-18,07-SEP-18,60 DAY CREDIT,25280.62,MRS,1
1,75297.5,1500000,07-OCT-19,07-SEP-20,60 DAY CREDIT,25221.94,MRS,1
1,52662.5,1500000,24-SEP-19,07-SEP-20,60 DAY CREDIT,24769.84,MRS,1
1,,1500000,08-FEB-23,29-SEP-23,DIRECT,25839.72,MRS,1
1,16300.0,5100000,08-APR-19,24-SEP-19,DIRECT,251621.64,MR,1
1,26000.0,5100000,11-JUL-18,24-SEP-18,60 DAY CREDIT,122704.52,MR,1
1,1752800.0,5100000,20-AUG-19,24-SEP-19,60 DAY CREDIT,126988.98,MR,1
1,188290.0,5100000,28-JUN-19,24-SEP-19,60 DAY CREDIT,122645.83,MR,1
2,14000.0,2150000,08-DEC-17,27-SEP-18,60 DAY CREDIT,38533.25,MR,1
2,29000.0,2150000,22-JUN-18,27-SEP-18,60 DAY CREDIT,38533.25,MR,1
2,102900.0,2150000,29-SEP-18,27-SEP-19,60 DAY CREDIT,40387.62,MR,1
2,156275.0,2150000,04-DEC-19,27-SEP-20,60 DAY CREDIT,38591.93,MR,1
2,20000.0,2150000,20-SEP-19,27-SEP-19,60 DAY CREDIT,40387.62,MR,1
2,20000.0,2150000,20-SEP-19,27-SEP-19,60 DAY CREDIT,38533.25,MR,1
2,32000.0,2150000,11-MAY-19,27-SEP-19,60 DAY CREDIT,38591.93,MR,1
3,22545.0,1820000,05-JUL-20,26-SEP-20,60 DAY CREDIT,26317.46,MR,1
3,90600.0,1820000,20-NOV-23,26-SEP-24,60 DAY CREDIT,25869.84,MR,1
3,90600.0,1820000,20-NOV-23,26-SEP-24,DIRECT,23265.74,MR,1
3,42000.0,1820000,20-MAY-24,26-SEP-24,60 DAY CREDIT,25869.84,MR,1
3,,1820000,19-APR-25,26-SEP-25,DIRECT,24863.95,MR,1
3,,1820000,19-APR-25,26-SEP-25,60 DAY CREDIT,22000.82,MR,1
1,317900.0,4400000,04-FEB-20,11-NOV-20,DIRECT,66091.09,MR,1
1,25700.0,4400000,25-OCT-20,11-NOV-20,DIRECT,66091.09,MR,1
1,25700.0,4400000,25-OCT-20,11-NOV-20,60 DAY CREDIT,72985.05,MR,1
2,240700.0,3000000,17-JAN-18,27-SEP-18,60 DAY CREDIT,45002.64,MR,1
2,31000.0,4250000,18-SEP-18,05-OCT-18,60 DAY CREDIT,67570.57,MR,1
2,76400.0,4250000,27-JUL-19,05-OCT-19,60 DAY CREDIT,67570.57,MR,1
2,76400.0,4250000,27-JUL-19,05-OCT-19,60 DAY CREDIT,67511.89,MR,1
1,,3500000,14-JAN-19,15-OCT-19,60 DAY CREDIT,94655.43,MR,1
1,,3500000,31-DEC-18,15-OCT-19,60 DAY CREDIT,94655.43,MR,1
1,,3500000,31-DEC-18,15-OCT-19,60 DAY CREDIT,91549.19,MR,1
1,129600.0,3500000,24-JUN-19,15-OCT-19,60 DAY CREDIT,93480.8,MR,1
2,30000.0,1975000,20-NOV-17,03-OCT-18,60 DAY CREDIT,54411.7,MR,1
2,26300.0,1975000,13-FEB-18,03-OCT-18,60 DAY CREDIT,55220.44,MR,1
6,3256875.0,2700000,26-AUG-21,12-FEB-22,DIRECT,54203.92,MR,1
4,2171250.0,2700000,26-AUG-21,12-FEB-22,60 DAY CREDIT,55285.0,MR,1
2,34000.0,5000000,07-MAR-19,24-OCT-19,DIRECT,57281.89,MRS,1
2,34000.0,5000000,07-MAR-19,24-OCT-19,60 DAY CREDIT,72598.7,MRS,1
2,130000.0,5000000,21-JUN-18,24-OCT-18,60 DAY CREDIT,72598.7,MRS,1
2,,4300000,28-FEB-20,24-OCT-20,60 DAY CREDIT,72598.7,MRS,1
2,237400.0,5000000,09-OCT-19,24-OCT-19,60 DAY CREDIT,72598.7,MRS,1
2,237400.0,5000000,09-OCT-19,24-OCT-19,DIRECT,73190.15,MRS,1
1,31937.4,1955000,08-APR-18,25-OCT-18,DIRECT,31597.93,MR,1
1,31937.4,1955000,08-APR-18,25-OCT-18,DIRECT,35506.95,MR,1
2,41200.0,7300000,29-APR-19,13-DEC-19,60 DAY CREDIT,105508.64,MR,1
2,125000.0,7300000,22-SEP-18,13-DEC-18,DIRECT,96511.46,MR,1
2,46000.0,7300000,19-JUL-18,13-DEC-18,60 DAY CREDIT,105508.64,MR,1
2,31000.0,7300000,04-JUN-19,13-DEC-19,60 DAY CREDIT,105508.64,MR,1
2,155100.0,17000000,11-OCT-23,01-JUN-24,60 DAY CREDIT,158822.42,MR,1
3,187350.0,5000000,16-MAY-19,12-DEC-19,60 DAY CREDIT,115811.52,MR,1
1,41400.0,2275000,29-MAR-19,21-JAN-20,DIRECT,62477.7,MR,1
1,41400.0,2275000,29-MAR-19,21-JAN-20,DIRECT,62477.56,MR,1
1,90600.0,2275000,18-JUL-19,21-JAN-20,60 DAY CREDIT,63064.38,MR,1
1,,4200000,04-JAN-18,12-NOV-18,DIRECT,107897.44,MR,1
1,29290.0,241500,28-MAY-18,25-NOV-18,60 DAY CREDIT,7726.39,MS.,1
1,30430.0,241500,04-MAR-18,25-NOV-18,DIRECT,7374.42,MS.,1
1,30430.0,241500,04-MAR-18,25-NOV-18,60 DAY CREDIT,7667.7,MS.,1
1,31621.0,3000000,11-MAR-18,22-NOV-18,60 DAY CREDIT,55736.06,MRS,1
1,23450.0,3000000,08-FEB-21,22-NOV-21,60 DAY CREDIT,55736.06,MRS,1
1,20260.0,4000000,14-JUL-25,23-NOV-25,60 DAY CREDIT,47357.57,MRS,1
2,25000.0,1900000,28-NOV-19,22-APR-20,60 DAY CREDIT,31149.91,MR,1
2,29600.0,1900000,26-NOV-19,22-APR-20,60 DAY CREDIT,31208.67,MR,1
1,100300.0,5025000,12-MAR-19,28-NOV-19,DIRECT,70261.68,MRS,1
1,24700.0,5025000,30-AUG-18,28-NOV-18,60 DAY CREDIT,70908.15,MRS,1
1,922650.0,3550000,13-APR-18,05-DEC-18,60 DAY CREDIT,105924.38,MR,1
2,,2850000,01-JAN-19,04-JAN-19,DIRECT,57734.2,MR,1
2,,2850000,28-NOV-19,04-JAN-20,60 DAY CREDIT,66896.6,MR,1
2,166900.0,3910000,05-JUN-19,02-JAN-20,DIRECT,79933.97,MR,1
2,325500.0,4800000,22-JUL-23,14-FEB-24,60 DAY CREDIT,90431.42,MR,1
1,,4500000,10-MAY-18,27-FEB-19,DIRECT,64363.86,MR,1
1,265400.0,4500000,10-MAY-18,27-FEB-19,60 DAY CREDIT,64951.68,MR,1
1,155500.0,4500000,03-AUG-18,27-FEB-19,DIRECT,64363.86,MR,1
1,14535.0,1850000,31-MAR-19,13-DEC-19,DIRECT,46647.21,MR,1
1,40220.0,1850000,08-FEB-19,13-DEC-19,DIRECT,46647.21,MR,1
1,21500.0,1850000,01-DEC-21,13-DEC-21,60 DAY CREDIT,30103.53,MR,1
2,89000.0,1850000,04-JUL-21,13-DEC-21,60 DAY CREDIT,33534.07,MR,1
1,,1850000,26-JUL-23,13-DEC-23,60 DAY CREDIT,30103.53,MR,1
2,50000.0,1850000,10-FEB-22,13-DEC-22,60 DAY CREDIT,33534.07,MR,1
1,109950.0,7000000,16-SEP-18,21-DEC-18,DIRECT,90505.82,MR,1
1,132150.0,7000000,26-NOV-19,21-DEC-19,DIRECT,83297.66,MR,1
1,132150.0,7000000,26-NOV-19,21-DEC-19,DIRECT,90505.82,MR,1
1,19608.7,7000000,08-NOV-19,21-DEC-19,60 DAY CREDIT,91092.64,MR,1
1,,8100000,04-APR-25,30-DEC-25,60 DAY CREDIT,108233.39,MR,1
1,,8100000,23-APR-25,30-DEC-25,DIRECT,106779.87,MR,1
3,,3000000,09-JAN-18,28-DEC-18,DIRECT,91992.99,MRS,1
3,174900.0,3000000,26-DEC-18,28-DEC-18,60 DAY CREDIT,61358.61,MRS,1
3,,3125000,21-FEB-20,28-DEC-20,60 DAY CREDIT,65090.93,MRS,1
3,,3125000,21-FEB-20,28-DEC-20,DIRECT,91992.99,MRS,1
3,,3125000,21-FEB-20,28-DEC-20,60 DAY CREDIT,61417.3,MRS,1
3,76387.5,3000000,15-SEP-18,28-DEC-18,60 DAY CREDIT,65090.93,MRS,1
6,152775.0,3000000,15-SEP-18,28-DEC-18,DIRECT,60770.79,MRS,1
3,76387.5,3000000,15-SEP-18,28-DEC-18,60 DAY CREDIT,61987.86,MRS,1
3,,3125000,27-DEC-20,28-DEC-20,60 DAY CREDIT,65090.93,MRS,1
3,,3125000,27-DEC-20,28-DEC-20,60 DAY CREDIT,61417.3,MRS,1
3,453000.0,3125000,21-OCT-20,28-DEC-20,60 DAY CREDIT,87077.46,MRS,1
3,453000.0,3125000,21-OCT-20,28-DEC-20,60 DAY CREDIT,61987.86,MRS,1
3,453000.0,3125000,21-OCT-20,28-DEC-20,60 DAY CREDIT,83831.38,MRS,1
3,97500.0,3125000,14-NOV-19,28-DEC-19,60 DAY CREDIT,61358.61,MRS,1
9,,3125000,16-OCT-19,28-DEC-19,DIRECT,119878.14,MRS,1
3,,3125000,16-OCT-19,28-DEC-19,60 DAY CREDIT,87077.46,MRS,1
3,,3125000,16-OCT-19,28-DEC-19,60 DAY CREDIT,61987.86,MRS,1
3,,3125000,16-OCT-19,28-DEC-19,60 DAY CREDIT,61417.3,MRS,1
3,3616200.0,3125000,22-JAN-21,28-DEC-21,60 DAY CREDIT,93173.65,MRS,1
3,,3125000,15-SEP-19,28-DEC-19,60 DAY CREDIT,109382.95,MRS,1
6,859200.0,4800000,23-SEP-22,28-DEC-22,60 DAY CREDIT,69840.45,MRS,1
3,429600.0,4800000,23-SEP-22,28-DEC-22,60 DAY CREDIT,65090.93,MRS,1
6,271200.0,3125000,30-NOV-21,28-DEC-21,60 DAY CREDIT,69840.45,MRS,1
3,468600.0,3125000,04-OCT-21,28-DEC-21,60 DAY CREDIT,65090.93,MRS,1
6,1140000.0,4800000,13-DEC-22,28-DEC-22,60 DAY CREDIT,69840.45,MRS,1
9,1710000.0,4800000,13-DEC-22,28-DEC-22,DIRECT,119878.14,MRS,1
3,570000.0,4800000,13-DEC-22,28-DEC-22,60 DAY CREDIT,61358.61,MRS,1
3,1133550.0,4000000,29-JAN-25,28-DEC-25,DIRECT,91992.99,MRS,1
3,328950.0,5000000,19-MAR-18,18-DEC-18,DIRECT,144843.36,MR,1
1,109650.0,5000000,19-MAR-18,18-DEC-18,60 DAY CREDIT,145430.18,MR,1
3,27900.0,5000000,29-SEP-18,18-DEC-18,DIRECT,144843.36,MR,1
1,73387.5,1600000,19-OCT-19,09-JAN-20,DIRECT,24393.76,MR,1
1,48787.5,4500000,13-FEB-19,09-JAN-20,DIRECT,70819.44,MR,1
1,43757.5,4500000,22-APR-18,09-JAN-19,60 DAY CREDIT,74942.76,MR,1
1,,4500000,20-OCT-19,09-JAN-20,DIRECT,70819.44,MR,1
1,31500.0,4500000,08-MAY-19,09-JAN-20,DIRECT,67927.97,MR,1
1,7500.0,2200000,08-MAR-19,10-JAN-20,60 DAY CREDIT,44684.52,MS.,1
1,12950.0,2200000,14-FEB-20,10-JAN-21,60 DAY CREDIT,44684.52,MS.,1
1,23800.0,2200000,10-NOV-19,10-JAN-20,60 DAY CREDIT,34828.04,MS.,1
1,21950.0,2200000,28-SEP-19,10-JAN-20,60 DAY CREDIT,34828.04,MS.,1
1,20500.0,2400000,12-AUG-23,10-JAN-24,60 DAY CREDIT,29872.45,MS.,1
1,60850.0,2400000,15-NOV-23,10-JAN-24,DIRECT,34182.55,MS.,1
1,,2400000,15-JAN-24,10-JAN-25,60 DAY CREDIT,44684.52,MS.,1
1,,2400000,15-JAN-24,10-JAN-25,DIRECT,34182.55,MS.,1
1,,2400000,15-JAN-24,10-JAN-25,DIRECT,31460.23,MS.,1
1,16000.0,2400000,05-AUG-24,10-JAN-25,60 DAY CREDIT,29872.45,MS.,1
1,25000.0,2400000,24-OCT-24,10-JAN-25,DIRECT,34182.55,MS.,1
1,25000.0,2400000,24-OCT-24,10-JAN-25,60 DAY CREDIT,34769.36,MS.,1
8,474400.0,2300000,25-MAY-24,05-MAY-25,DIRECT,60986.08,MR,1
8,548000.0,2300000,05-JUN-24,05-MAY-25,DIRECT,60986.08,MR,1
8,264000.0,2300000,23-SEP-24,05-MAY-25,DIRECT,60986.08,MR,1
8,380800.0,2300000,23-OCT-24,05-MAY-25,DIRECT,60986.08,MR,1
8,104000.0,2300000,02-APR-25,05-MAY-25,DIRECT,125472.51,MR,1
1,10000.0,220000,01-MAR-19,25-NOV-19,60 DAY CREDIT,6643.06,MS.,1
1,60800.0,5300000,11-JUN-18,28-DEC-18,60 DAY CREDIT,122645.95,MS.,1
1,24700.0,5300000,20-APR-18,28-DEC-18,60 DAY CREDIT,122704.63,MS.,1
1,,3900000,22-AUG-20,03-SEP-20,60 DAY CREDIT,106029.66,MS.,1
1,1732550.0,5300000,15-JUL-19,28-DEC-19,DIRECT,122058.14,MS.,1
1,1732550.0,5300000,15-JUL-19,28-DEC-19,60 DAY CREDIT,122645.95,MS.,1
1,,220000,13-JUN-19,25-NOV-19,60 DAY CREDIT,6643.06,MS.,1
1,,220000,13-JUN-19,25-NOV-19,60 DAY CREDIT,7661.95,MS.,1
1,,220000,13-JUN-19,25-NOV-19,60 DAY CREDIT,6643.06,MS.,1
1,188007.5,4400000,09-SEP-18,15-FEB-19,DIRECT,68593.63,MR,1
1,94115.0,4400000,12-MAY-19,15-FEB-20,60 DAY CREDIT,69239.14,MR,1
2,16000.0,3000000,09-JUN-18,19-FEB-19,DIRECT,59970.34,MRS,1
2,16000.0,3000000,09-JUN-18,19-FEB-19,DIRECT,62904.12,MRS,1
1,,3000000,29-JAN-20,19-FEB-20,60 DAY CREDIT,60557.15,MRS,1
1,,3000000,29-JAN-20,19-FEB-20,60 DAY CREDIT,62782.87,MRS,1
2,69720.0,504850,24-FEB-19,10-NOV-19,60 DAY CREDIT,10340.34,MRS,1
2,97484.9,504850,23-JUN-20,10-NOV-20,DIRECT,8868.79,MRS,1
2,132600.0,960000,21-OCT-19,23-JAN-20,60 DAY CREDIT,39972.58,MRS,1
1,674050.0,3200000,15-JUN-18,17-JAN-19,60 DAY CREDIT,60062.93,MR,1
1,674050.0,3200000,15-JUN-18,17-JAN-19,DIRECT,73851.04,MR,1
1,17000.0,3200000,18-AUG-18,17-JAN-19,60 DAY CREDIT,58096.97,MR,1
